,Date,Region,Sales Rep,Customer,Product,COGS,Sales
1642,9/2/2004,SouthEast,Jeri,Home Depot,RAR Item,3759.94,8744.05
1643,8/31/2004,SouthEast,Chin,Yahoo,GDC Item,5802.57,9834.87
1644,8/30/2004,SouthEast,Jon,Nature Company,BYE Item,4482.8,6592.35
1645,8/30/2004,SouthEast,Rhonda,Yahoo,RLA Item,744.84,2013.09
1646,8/28/2004,SouthEast,Rhonda,Solar and Wind Inc.,YCM Item,2021.75,2695.66
1647,8/27/2004,SouthEast,Troung,The Economist,RHL Item,4356.97,5809.29
1648,8/25/2004,SouthEast,Troung,Google,ZQH Item,2637.42,2820.77
1649,8/23/2004,SouthEast,Jeri,Nature Company,CVM Item,8622.15,9221.55
1650,8/22/2004,SouthEast,Chin,Sherman Williams,YVD Item,3605.87,6111.65
1651,8/21/2004,SouthEast,Sheliadawn,Costco,CVS Item,1381.91,2032.22
1652,8/15/2004,SouthEast,Jon,Sherman Williams,SAR Item,3778.85,8788.03
1653,8/13/2004,SouthEast,Luke,Costco,SHZ Item,852.83,1470.4
1654,8/10/2004,SouthEast,Luke,Costco,BAM Item,5686.04,9803.51
1655,8/7/2004,SouthEast,Sheliadawn,Google,QNJ Item,799.45,1378.37
1656,8/3/2004,SouthEast,Jon,The Economist,FBG Item,3972.43,4514.12
1657,8/3/2004,SouthEast,Troung,Solar and Wind Inc.,UAE Item,1271.63,2825.85
1658,8/3/2004,SouthEast,Jeri,Costco,ZHW Item,421.62,479.11
1659,7/31/2004,SouthEast,Chin,ExcelIsVeryFun.com,VGO Item,5937.06,8730.97
1660,7/24/2004,SouthEast,Chin,Costco,LFI Item,3410.24,7578.32
1661,7/23/2004,SouthEast,Jeri,Nature Company,FOI Item,1152.17,3113.97
1662,7/22/2004,SouthEast,Luke,Peet's Coffee,QNN Item,1926.54,3265.32
1663,7/19/2004,SouthEast,Troung,Nature Company,DSK Item,5542.54,9556.11
1664,7/19/2004,SouthEast,Jon,Google,NOS Item,1333.31,2962.9
1665,7/11/2004,SouthEast,Steven,Amazon.com,FJF Item,4710.73,7984.28
1666,7/10/2004,SouthEast,Luke,Amazon.com,SYS Item,3181.6,7070.22
1667,7/8/2004,SouthEast,Troung,Solar and Wind Inc.,DCR Item,3110.48,4147.3
1668,7/8/2004,SouthEast,Jon,Nature Company,UKS Item,2226.67,2381.46
1669,7/8/2004,SouthEast,Jeri,Nature Company,RWW Item,1829.65,2079.15
1670,7/3/2004,SouthEast,Jon,The Economist,RAB Item,1265.75,2812.78
1671,7/2/2004,SouthEast,Troung,Google,UOZ Item,899.6,1551.03
1672,7/1/2004,SouthEast,Jon,Costco,GRX Item,3960.83,7201.51
1673,6/23/2004,SouthEast,Jon,Google,PQT Item,1707.81,4615.71
1674,6/22/2004,SouthEast,Rhonda,Office Depot,CJE Item,1007.75,2239.44
1675,6/21/2004,SouthEast,Jon,Sherman Williams,QAL Item,8555.85,9150.64
1676,6/21/2004,SouthEast,Jon,Yahoo,UYS Item,4843.5,8209.33
1677,6/21/2004,SouthEast,Jeri,Office Depot,BHL Item,285.08,662.97
1678,6/17/2004,SouthEast,Chin,Whole Foods,HES Item,5838.15,7784.2
1679,6/13/2006,West,Chin,Nature Company,OZR Item,2187.71,3771.92
1680,6/10/2006,West,Luke,Whole Foods,EPZ Item,209.3,360.87
1681,6/8/2006,West,Jeri,Yahoo,VVA Item,4949.53,8389.04
1682,6/7/2006,West,Rhonda,Solar and Wind Inc.,KBF Item,6353.36,9343.18
1683,6/7/2006,West,Jon,Nature Company,CAY Item,3084.57,5228.09
1684,5/30/2006,West,Chin,Whole Foods,JLK Item,5224.19,5587.37
1685,5/30/2006,West,Luke,Costco,JUE Item,1117.5,1894.07
1686,5/27/2006,West,Luke,Solar and Wind Inc.,RHV Item,2289.25,4162.28
1687,5/25/2006,West,Jeri,Office Depot,RTF Item,1259.07,2928.08
1688,5/22/2006,West,Jon,Nature Company,QAI Item,4441.38,6531.44
1689,5/22/2006,West,Jeri,Amazon.com,EIO Item,776.85,1726.33
1690,5/21/2006,West,Rhonda,The Economist,IZB Item,1658.33,3685.18
1691,5/19/2006,West,Jeri,Nature Company,GVD Item,1854.61,4313.04
1692,5/19/2006,West,Sheliadawn,Solar and Wind Inc.,TVT Item,1530.54,3401.21
1693,5/19/2006,West,Jon,Solar and Wind Inc.,GFI Item,1798.3,3100.52
1694,5/13/2006,West,Chin,Office Depot,RUK Item,927.62,2507.09
1695,5/12/2006,West,Troung,Whole Foods,MEO Item,4596.96,8358.1
1696,5/8/2006,West,Troung,Office Depot,OXV Item,6255.5,8340.66
1697,5/7/2006,West,Rhonda,Sherman Williams,HSS Item,2018.04,2158.33
1698,5/4/2006,West,Jeri,ExcelIsVeryFun.com,ZAW Item,5376.26,9112.31
1699,5/3/2006,West,Sheliadawn,Yahoo,YRA Item,3843.07,6513.67
1700,4/29/2006,West,Troung,McLendon's Hardware,GUA Item,195.22,433.82
1701,4/16/2006,West,Sheliadawn,Google,XFN Item,3494.59,7765.76
1702,4/16/2006,West,Troung,ExcelIsVeryFun.com,XBY Item,2350.46,4052.52
1703,4/15/2006,West,Sheliadawn,Amazon.com,WLS Item,3894.41,8654.25
1704,4/12/2006,West,Jon,McLendon's Hardware,CCA Item,751.76,1670.57
1705,4/7/2006,West,Chin,Solar and Wind Inc.,VPY Item,712.93,1296.23
1706,4/6/2006,West,Jon,Yahoo,SHA Item,1934.53,2198.33
1707,4/5/2006,West,Sheliadawn,Peet's Coffee,EWX Item,5043.59,9170.17
1708,4/5/2006,West,Luke,Nature Company,ZGL Item,3135.61,8474.62
1709,4/4/2006,West,Chin,Solar and Wind Inc.,QCL Item,5554.45,6311.88
1710,3/29/2006,West,Luke,Nature Company,ZEE Item,1746.54,3011.28
1711,3/24/2006,West,Steven,Office Depot,ULU Item,4901.43,8450.74
1712,3/22/2006,West,Jon,Yahoo,TPZ Item,2230.57,2534.74
1713,3/14/2006,West,Jeri,Sherman Williams,BEU Item,1804.02,1929.43
1714,3/12/2006,West,Steven,Solar and Wind Inc.,FJH Item,3499.59,6033.77
1715,3/10/2006,West,Jeri,Peet's Coffee,WGT Item,4264.1,9916.51
1716,3/8/2006,West,Rhonda,Amazon.com,PEN Item,1701.14,3780.32
1717,3/6/2006,West,Troung,Sherman Williams,CZU Item,4512.39,5127.72
1718,3/5/2006,West,Sheliadawn,Nature Company,OPC Item,4802.71,8280.54
1719,3/3/2006,West,Rhonda,Solar and Wind Inc.,XTA Item,5971.79,7962.38
1720,3/3/2006,West,Troung,ExcelIsVeryFun.com,KPO Item,426.48,991.81
1721,2/25/2006,West,Chin,Office Depot,URT Item,2306.77,6234.51
1722,2/23/2006,West,Jon,Office Depot,QKT Item,1776.6,2368.8
1723,2/22/2006,West,Sheliadawn,Amazon.com,PTK Item,283.12,302.8
1724,2/21/2006,West,Jeri,Google,LEL Item,1860.25,5027.71
1725,2/20/2006,West,Jon,Whole Foods,LJR Item,5014.63,6686.17
1726,2/20/2006,West,Chin,The Economist,LMF Item,3507.3,3985.57
1727,2/20/2006,West,Jeri,Whole Foods,RUR Item,1279.02,2325.49
1728,2/19/2006,West,Jon,Whole Foods,SGN Item,1530.2,2593.56
1729,2/17/2006,West,Steven,Peet's Coffee,DXG Item,2865.12,6663.08
1730,2/10/2006,West,Jeri,Google,TLJ Item,178.75,238.33
1731,2/9/2006,West,Luke,McLendon's Hardware,BST Item,1140.27,2533.94
1732,2/6/2006,West,Rhonda,Yahoo,QTS Item,3138.51,7298.86
1733,2/4/2006,West,Jeri,Google,RBI Item,217.49,232.61
1734,1/31/2006,West,Jeri,Google,HFG Item,568.53,836.07
1735,1/28/2006,West,Jeri,Nature Company,RLP Item,6513.69,8684.92
1736,1/24/2006,West,Jon,ExcelIsVeryFun.com,YWZ Item,4083.18,9495.77
1737,1/15/2006,West,Sheliadawn,ExcelIsVeryFun.com,JUO Item,5056.92,7436.64
1738,1/12/2006,West,Jon,Whole Foods,XPG Item,2809.57,5108.31
1739,1/10/2006,West,Luke,Home Depot,VBG Item,5931.35,8722.58
1740,1/10/2006,West,Luke,Home Depot,NUB Item,4785.21,8700.38
1741,1/9/2006,West,Sheliadawn,Sherman Williams,KLF Item,8206.42,8776.92
1742,1/6/2006,West,Jeri,Google,ZCZ Item,8136.27,8701.89
1743,1/5/2006,West,Sheliadawn,McLendon's Hardware,MKG Item,9284.38,9929.82
1744,1/4/2006,West,Jeri,Costco,HAC Item,2693.56,5985.68
1745,1/2/2006,West,Jeri,Peet's Coffee,RCI Item,3217.34,7149.65
1746,1/1/2006,West,Luke,Google,ETU Item,4341.18,7357.93
1747,12/29/2005,West,Sheliadawn,Solar and Wind Inc.,FTW Item,3249.65,4332.86
1748,12/28/2005,West,Rhonda,Google,HEN Item,5129.13,6838.84
1749,12/27/2005,West,Sheliadawn,Nature Company,IYT Item,1390.59,1487.26
1750,12/20/2005,West,Jeri,Peet's Coffee,VQR Item,5489.84,6238.45
1751,12/20/2005,West,Sheliadawn,Solar and Wind Inc.,XCX Item,2696.92,5993.16
1752,12/19/2005,West,Jon,Office Depot,XOU Item,5848.91,7798.55
1753,12/19/2005,West,Steven,Yahoo,KUX Item,1619.35,2944.27
1754,12/18/2005,West,Rhonda,The Economist,XSW Item,829.8,1406.44
1755,12/17/2005,West,Troung,Peet's Coffee,ZLU Item,3823.42,6480.38
1756,12/14/2005,West,Jon,The Economist,AOC Item,2416.65,5370.33
1757,12/13/2005,West,Luke,Nature Company,CGK Item,3799.84,8836.83
1758,12/9/2005,West,Sheliadawn,Peet's Coffee,NAS Item,6544.01,7436.38
1759,12/3/2005,West,Jon,McLendon's Hardware,XCQ Item,2044.57,3465.37
1760,11/22/2005,West,Jeri,Amazon.com,HOW Item,5273.8,5992.95
1761,11/21/2005,West,Jon,Google,NWT Item,1768.95,3049.92
1762,11/21/2005,West,Troung,Office Depot,LHW Item,396.9,1072.69
1763,11/20/2005,West,Jeri,Whole Foods,NCM Item,4490.49,6603.66
1764,11/14/2005,West,Steven,Peet's Coffee,MBQ Item,4520.39,6647.63
1765,11/7/2005,West,Chin,Sherman Williams,NVK Item,5664.73,6058.53
1766,11/4/2005,West,Rhonda,McLendon's Hardware,RFP Item,6525.3,8700.4
1767,11/4/2005,West,Troung,Google,ZAW Item,2878.68,6397.07
1768,10/31/2005,West,Chin,Office Depot,PVM Item,5670.66,9611.28
1769,10/31/2005,West,Sheliadawn,ExcelIsVeryFun.com,UPK Item,3160.46,7023.24
1770,10/29/2005,West,Steven,Office Depot,FIO Item,6204.57,9124.37
1771,10/24/2005,West,Sheliadawn,Solar and Wind Inc.,PKE Item,7137.56,9516.74
1772,10/24/2005,West,Rhonda,Google,MON Item,3074.8,8310.26
1773,10/21/2005,West,Rhonda,McLendon's Hardware,YSZ Item,8114.07,8678.15
1774,10/21/2005,West,Rhonda,Nature Company,XHJ Item,1139.56,1294.96
1775,10/17/2005,West,Chin,Yahoo,QPN Item,4464.94,5953.25
1776,10/15/2005,West,Jeri,Costco,AOG Item,2632.68,6122.51
1777,10/15/2005,West,Chin,Sherman Williams,ZMT Item,1227.16,1394.5
1778,10/15/2005,West,Troung,Whole Foods,XWY Item,321.41,584.38
1779,10/13/2005,West,Jon,Office Depot,UBV Item,18.07,31.16
1780,10/11/2005,West,Chin,Amazon.com,DRL Item,396.13,720.23
1781,10/10/2005,West,Luke,Sherman Williams,WIZ Item,3688.48,4191.46
1782,10/7/2005,West,Luke,Home Depot,XQV Item,5117.51,8823.3
1783,10/7/2005,West,Luke,Peet's Coffee,DJT Item,3328.69,7741.13
1784,10/4/2005,West,Luke,The Economist,LPZ Item,620.58,1443.21
1785,9/19/2005,West,Luke,Office Depot,YEW Item,6886.34,7825.39
1786,9/19/2005,West,Sheliadawn,The Economist,KQN Item,1622.29,4384.57
1787,9/16/2005,West,Jon,Nature Company,EWM Item,1805.73,4880.35
1788,9/16/2005,West,Chin,Amazon.com,LOP Item,266.3,451.36
1789,9/10/2005,West,Steven,Sherman Williams,XOB Item,1625.3,4392.71
1790,9/8/2005,West,Jon,The Economist,EEH Item,1850.45,2721.25
1791,9/8/2005,West,Chin,ExcelIsVeryFun.com,RHM Item,890.87,2071.8
1792,9/6/2005,West,Jeri,The Economist,HEB Item,4592.57,6123.43
1793,9/5/2005,West,Troung,Costco,VCN Item,6648.68,8864.91
1794,9/3/2005,West,Jon,Home Depot,CGS Item,5831.89,9884.56
1795,9/3/2005,West,Chin,Amazon.com,OUO Item,2499.63,4544.78
1796,9/1/2005,West,Rhonda,Solar and Wind Inc.,HYO Item,747.47,1266.89
1797,8/31/2005,West,Jeri,Whole Foods,FXL Item,677.31,1167.78
1798,8/29/2005,West,Jon,Costco,VIM Item,8149.08,8715.59
1799,8/26/2005,West,Troung,Costco,VTL Item,1041.69,2815.39
1800,8/25/2005,West,Rhonda,Office Depot,BUZ Item,4355.79,7382.7
1801,8/25/2005,West,Steven,Amazon.com,HGT Item,6362.06,7229.61
1802,8/25/2005,West,Troung,Solar and Wind Inc.,PUA Item,2050.45,3535.25
1803,8/23/2005,West,Steven,The Economist,EEE Item,3775.92,4038.42
1804,8/23/2005,West,Sheliadawn,ExcelIsVeryFun.com,MCX Item,1107.2,1476.26
1805,8/20/2005,West,Chin,ExcelIsVeryFun.com,FXJ Item,872.0,1162.66
1806,8/20/2005,West,Steven,ExcelIsVeryFun.com,KOC Item,406.5,1098.65
1807,8/20/2005,West,Troung,McLendon's Hardware,EUH Item,196.46,456.88
1808,8/17/2005,West,Steven,Peet's Coffee,VOJ Item,3738.97,8308.82
1809,8/15/2005,West,Rhonda,Yahoo,XWY Item,3647.28,4863.04
1810,8/10/2005,West,Sheliadawn,The Economist,RNE Item,2140.52,3891.86
1811,8/7/2005,West,Chin,Peet's Coffee,KOB Item,8482.25,9071.92
1812,8/5/2005,West,Jeri,ExcelIsVeryFun.com,VZK Item,3234.79,4757.04
1813,8/4/2005,West,Jon,Yahoo,UER Item,872.39,1282.93
1814,8/3/2005,West,Jeri,Office Depot,MEL Item,8814.57,9427.35
1815,8/2/2005,West,Steven,Home Depot,EAP Item,3695.77,9988.56
1816,8/2/2005,West,Luke,McLendon's Hardware,MBM Item,4364.44,4667.85
1817,8/1/2005,West,Chin,Yahoo,PAE Item,295.25,536.81
1818,7/27/2005,West,Jeri,Costco,DFQ Item,3641.25,8091.67
1819,7/26/2005,West,Jeri,Sherman Williams,LBH Item,749.51,1292.25
1820,7/25/2005,West,Luke,Nature Company,DSU Item,3287.61,5977.48
1821,7/21/2005,West,Jeri,Amazon.com,RUQ Item,1625.06,2166.75
1822,7/20/2005,West,Luke,Yahoo,BQA Item,3220.41,4293.88
1823,7/20/2005,West,Troung,Nature Company,HTK Item,1118.22,1895.29
1824,7/20/2005,West,Jeri,Google,YPR Item,983.03,1310.7
1825,7/19/2005,West,Chin,ExcelIsVeryFun.com,YUV Item,5046.0,8700.0
1826,7/18/2005,West,Steven,Amazon.com,HQQ Item,1068.6,2888.1
1827,7/11/2005,West,Sheliadawn,McLendon's Hardware,JGS Item,3107.28,7226.23
1828,7/10/2005,West,Sheliadawn,ExcelIsVeryFun.com,QZK Item,8429.33,9578.78
1829,7/10/2005,West,Luke,Sherman Williams,PZX Item,310.11,525.61
1830,7/6/2005,West,Sheliadawn,Solar and Wind Inc.,WZJ Item,8824.4,9437.86
1831,7/4/2005,West,Jon,Peet's Coffee,VFI Item,2910.96,5018.89
1832,7/2/2005,West,Rhonda,Google,UNH Item,2727.48,3636.64
1833,6/27/2005,West,Chin,McLendon's Hardware,MZQ Item,2180.67,2907.56
1834,6/27/2005,West,Luke,The Economist,GVY Item,1647.25,1761.76
1835,6/17/2005,West,Troung,Office Depot,BLZ Item,676.91,1147.3
1836,6/15/2005,West,Sheliadawn,Google,PZI Item,3301.64,4402.18
1837,6/10/2005,West,Chin,Peet's Coffee,VAD Item,3657.63,8506.12
1838,6/7/2005,West,Troung,The Economist,UOH Item,4687.9,8082.59
1839,6/4/2005,West,Jeri,Google,JQN Item,3178.33,5778.78
1840,6/1/2005,West,Luke,Solar and Wind Inc.,CCV Item,1205.93,1773.42
1841,5/29/2005,West,Luke,Peet's Coffee,EGL Item,2052.71,3018.69
1842,5/28/2005,West,Luke,Sherman Williams,CAI Item,6919.75,7863.35
1843,5/28/2005,West,Jeri,Google,ZPR Item,3591.79,6530.53
1844,5/28/2005,West,Jon,Costco,SIW Item,1681.55,3736.77
1845,5/21/2005,West,Jeri,Costco,GAW Item,1242.07,1826.57
1846,5/20/2005,West,Steven,Yahoo,MQT Item,3266.35,3711.76
1847,5/17/2005,West,Troung,Costco,YJD Item,1123.73,1201.85
1848,5/16/2005,West,Rhonda,Solar and Wind Inc.,HLE Item,3632.23,3884.74
1849,5/13/2005,West,Jon,Sherman Williams,YYW Item,5089.42,8626.13
1850,5/9/2005,West,Chin,Sherman Williams,SYY Item,1059.31,2863.01
1851,5/4/2005,West,Luke,ExcelIsVeryFun.com,ZYF Item,3987.05,8860.12
1852,5/2/2005,West,Steven,Google,SWB Item,4067.19,7012.39
1853,5/2/2005,West,Steven,Solar and Wind Inc.,FVX Item,1628.98,4402.65
1854,4/28/2005,West,Steven,Whole Foods,URX Item,2659.68,4507.94
1855,4/27/2005,West,Jeri,Whole Foods,ATZ Item,8079.5,8641.18
1856,4/26/2005,West,Troung,The Economist,QLC Item,1136.67,2525.94
1857,4/18/2005,West,Rhonda,Whole Foods,EFD Item,45.01,81.83
1858,4/17/2005,West,Troung,Office Depot,QVZ Item,1486.28,1589.6
1859,4/12/2005,West,Jeri,Office Depot,UAH Item,7061.43,7552.33
1860,4/12/2005,West,Jeri,Amazon.com,NLB Item,3453.97,5955.12
1861,4/10/2005,West,Jeri,Peet's Coffee,JQB Item,2771.37,6445.05
1862,4/6/2005,West,Rhonda,Amazon.com,FLA Item,2218.64,2958.19
1863,4/3/2005,West,Sheliadawn,Whole Foods,MFB Item,1174.98,2611.06
1864,3/31/2005,West,Luke,Solar and Wind Inc.,VDA Item,2944.1,4990.0
1865,3/31/2005,West,Sheliadawn,Google,ILR Item,2899.86,3295.3
1866,3/28/2005,West,Steven,McLendon's Hardware,WMW Item,4341.22,7484.87
1867,3/28/2005,West,Luke,McLendon's Hardware,WLP Item,287.94,523.52
1868,3/21/2005,West,Troung,Nature Company,JGD Item,5079.61,9235.66
1869,3/21/2005,West,Sheliadawn,Costco,BQX Item,3280.31,5559.84
1870,3/18/2005,West,Jon,Solar and Wind Inc.,HGQ Item,249.38,366.74
1871,3/16/2005,West,Rhonda,Office Depot,MZV Item,4363.18,7395.22
1872,3/12/2005,West,Luke,Sherman Williams,FNS Item,4562.56,8295.57
1873,3/12/2005,West,Steven,Nature Company,HNS Item,2181.61,5896.23
1874,3/10/2005,West,Sheliadawn,Yahoo,BXK Item,113.48,151.3
1875,3/9/2005,West,Luke,Solar and Wind Inc.,NLV Item,7634.9,8165.67
1876,3/7/2005,West,Jon,Solar and Wind Inc.,VZT Item,4769.93,8224.01
1877,3/7/2005,West,Chin,ExcelIsVeryFun.com,RHE Item,2921.11,3894.81
1878,3/2/2005,West,Troung,Sherman Williams,VBS Item,4427.39,7504.05
1879,3/1/2005,West,Troung,Costco,NPP Item,5672.61,7563.48
1880,2/28/2005,West,Rhonda,Home Depot,HDR Item,4939.54,6586.05
1881,2/27/2005,West,Rhonda,Costco,JUV Item,2790.27,6200.59
1882,2/24/2005,West,Jeri,Home Depot,CPS Item,1636.94,4424.15
1883,2/23/2005,West,Luke,Costco,QVL Item,3422.95,3889.72
1884,2/21/2005,West,Sheliadawn,Home Depot,GRK Item,131.88,306.69
1885,2/20/2005,West,Rhonda,Yahoo,AOJ Item,3261.69,3488.44
1886,2/14/2005,West,Troung,Home Depot,QOX Item,5433.78,7245.04
1887,2/10/2005,West,Luke,The Economist,QLF Item,4297.52,9994.24
1888,2/10/2005,West,Rhonda,Costco,FSD Item,3806.21,8851.64
1889,2/9/2005,West,Steven,The Economist,LOC Item,3654.05,4872.07
1890,2/7/2005,West,Sheliadawn,Yahoo,ISE Item,1000.89,2705.12
1891,2/4/2005,West,Jeri,Amazon.com,NEJ Item,4457.72,4767.62
1892,2/3/2005,West,Rhonda,Nature Company,WHF Item,5162.85,5521.76
1893,1/31/2005,West,Jon,Peet's Coffee,ZPP Item,347.12,394.45
1894,1/28/2005,West,Troung,Costco,KMH Item,1917.9,5183.51
1895,1/25/2005,West,Troung,Costco,ZVM Item,3998.84,8886.3
1896,1/22/2005,West,Chin,Costco,CNG Item,1735.73,1856.4
1897,1/17/2005,West,Chin,The Economist,AYF Item,3119.09,3335.92
1898,1/16/2005,West,Luke,Nature Company,VXT Item,516.01,874.6
1899,1/15/2005,West,Troung,Yahoo,QML Item,2585.06,4457.0
1900,1/15/2005,West,Luke,Office Depot,WCB Item,1559.61,2293.55
1901,1/14/2005,West,Troung,Yahoo,MKX Item,7063.19,8026.35
1902,1/13/2005,West,Luke,Amazon.com,PRI Item,1268.0,1690.67
1903,1/10/2005,West,Jon,Amazon.com,ZBP Item,988.24,1056.94
1904,1/9/2005,West,Chin,Home Depot,ACM Item,1205.08,1772.17
1905,1/5/2005,West,Sheliadawn,McLendon's Hardware,NGZ Item,644.47,1092.32
1906,1/2/2005,West,Troung,Home Depot,AKB Item,2272.11,6140.83
1907,1/2/2005,West,Sheliadawn,Amazon.com,TZM Item,3591.47,6087.24
1908,1/2/2005,West,Steven,ExcelIsVeryFun.com,GHE Item,1360.41,1813.88
1909,1/1/2005,West,Jon,The Economist,PTH Item,1449.15,2634.81
1910,12/29/2004,West,Jeri,Office Depot,YNA Item,6379.41,6822.9
1911,12/26/2004,West,Rhonda,Amazon.com,CCB Item,6261.79,8349.05
1912,12/26/2004,West,Chin,Amazon.com,XTZ Item,4914.3,5584.43
1913,12/25/2004,West,Jon,Home Depot,RTZ Item,2184.31,5903.53
1914,12/22/2004,West,Steven,Office Depot,MBR Item,3786.89,4303.28
1915,12/18/2004,West,Troung,Amazon.com,YHA Item,114.45,254.34
1916,12/17/2004,West,Jeri,Yahoo,UAD Item,758.7,1115.73
1917,12/16/2004,West,Jeri,The Economist,CDR Item,2335.03,5430.3
1918,12/13/2004,West,Jeri,Whole Foods,IQG Item,8046.45,8605.83
1919,12/10/2004,West,Rhonda,Home Depot,WWU Item,3043.75,3255.35
1920,12/9/2004,West,Jeri,Costco,KVL Item,627.28,1393.96
1921,12/8/2004,West,Troung,Sherman Williams,NJY Item,975.55,1681.98
1922,12/7/2004,West,Jeri,ExcelIsVeryFun.com,AIU Item,3845.55,6991.91
1923,12/6/2004,West,Troung,ExcelIsVeryFun.com,YGD Item,2226.95,2530.62
1924,12/5/2004,West,Chin,Yahoo,HAI Item,2640.13,4800.24
1925,12/3/2004,West,Troung,Costco,PQN Item,1514.95,2227.87
1926,12/2/2004,West,Jon,Peet's Coffee,YGP Item,6835.97,7768.15
1927,11/30/2004,West,Troung,ExcelIsVeryFun.com,AEW Item,4760.79,8208.26
1928,11/30/2004,West,Jeri,ExcelIsVeryFun.com,GMP Item,6286.98,7144.29
1929,11/29/2004,West,Jon,The Economist,TGO Item,2674.61,4533.23
1930,11/22/2004,West,Rhonda,The Economist,PIM Item,4711.23,5353.67
1931,11/16/2004,West,Jeri,Solar and Wind Inc.,UGR Item,2953.22,7981.68
1932,11/11/2004,West,Luke,ExcelIsVeryFun.com,SBX Item,3891.09,6708.78
1933,11/9/2004,West,Chin,Solar and Wind Inc.,OET Item,3704.66,4939.54
1934,10/29/2004,West,Jon,Nature Company,LJY Item,3180.62,5483.83
1935,10/29/2004,West,Rhonda,Costco,WEH Item,89.37,151.47
1936,10/28/2004,West,Luke,Costco,BDA Item,5717.72,8408.41
1937,10/26/2004,West,Jeri,Costco,UYR Item,3188.92,7416.09
1938,10/22/2004,West,Jeri,Costco,WKC Item,1721.55,4003.61
1939,10/14/2004,West,Sheliadawn,ExcelIsVeryFun.com,SYO Item,185.87,273.34
1940,10/11/2004,West,Steven,Whole Foods,OTU Item,7307.3,7815.29
1941,10/10/2004,West,Steven,Sherman Williams,KTV Item,434.61,493.88
1942,10/8/2004,West,Rhonda,Office Depot,GJM Item,7750.48,8807.36
1943,10/6/2004,West,Rhonda,Costco,DFI Item,1547.15,3438.11
1944,10/2/2004,West,Steven,Costco,EVM Item,2578.51,2930.13
1945,10/1/2004,West,Jon,The Economist,APM Item,6615.39,8820.52
1946,10/1/2004,West,Sheliadawn,Amazon.com,XVA Item,4539.49,8253.62
1947,9/30/2004,West,Chin,Nature Company,RUW Item,2844.61,7688.14
1948,9/24/2004,West,Luke,Yahoo,UCA Item,1267.4,2304.36
1949,9/23/2004,West,Luke,Costco,RZH Item,4597.51,6130.01
1950,9/21/2004,West,Steven,Sherman Williams,VTX Item,5774.11,9955.37
1951,9/18/2004,West,Jeri,The Economist,NRF Item,5773.17,9785.03
1952,9/16/2004,West,Jeri,Yahoo,EPP Item,5286.07,7048.09
1953,9/13/2004,West,Luke,Home Depot,LJF Item,2811.8,7599.45
1954,9/12/2004,West,Troung,Whole Foods,PTZ Item,1454.76,1939.68
1955,9/9/2004,West,Chin,Peet's Coffee,EYP Item,4665.41,4989.74
1956,9/9/2004,West,Rhonda,Peet's Coffee,UMN Item,1724.03,2972.47
1957,9/6/2004,West,Sheliadawn,Google,WXN Item,826.57,884.03
1958,9/5/2004,West,Steven,Home Depot,ERF Item,5486.82,5868.26
1959,9/2/2004,West,Chin,Sherman Williams,BNH Item,3978.63,5850.92
1960,9/2/2004,West,Rhonda,Nature Company,YRV Item,1514.09,4092.13
1961,8/31/2004,West,Chin,Peet's Coffee,PSW Item,2393.55,3519.92
1962,8/30/2004,West,Luke,ExcelIsVeryFun.com,GZM Item,141.86,257.92
1963,8/29/2004,West,Steven,The Economist,WBL Item,3887.32,5716.65
1964,8/29/2004,West,Sheliadawn,Whole Foods,PXA Item,1451.19,2459.65
1965,8/27/2004,West,Rhonda,Sherman Williams,THO Item,4832.69,8786.7
1966,8/27/2004,West,Jeri,Yahoo,EBN Item,757.38,1377.05
1967,8/25/2004,West,Chin,Sherman Williams,OLN Item,666.74,1149.56
1968,8/23/2004,West,Troung,Yahoo,ZBJ Item,3081.97,3296.22
1969,8/23/2004,West,Jeri,Solar and Wind Inc.,FVF Item,782.59,1739.09
1970,8/21/2004,West,Jeri,McLendon's Hardware,HTZ Item,2606.72,2962.18
1971,8/19/2004,West,Jon,The Economist,RDW Item,1427.26,3857.47
1972,8/17/2004,West,Jeri,Amazon.com,PCQ Item,6390.67,7262.12
1973,8/16/2004,West,Troung,Nature Company,VVQ Item,2095.9,3082.21
1974,8/13/2004,West,Steven,Amazon.com,GWT Item,4570.17,5193.37
1975,8/12/2004,West,Chin,Yahoo,WSV Item,6187.33,9099.02
1976,8/11/2004,West,Jeri,Home Depot,WSQ Item,748.44,1740.56
1977,8/9/2004,West,Luke,Peet's Coffee,XWX Item,1149.29,3106.18
1978,8/6/2004,West,Troung,McLendon's Hardware,VMO Item,3617.08,8411.81
1979,8/6/2004,West,Luke,Amazon.com,QYE Item,1600.32,1818.55
1980,8/5/2004,West,Jon,Whole Foods,SGA Item,4561.2,5183.18
1981,8/1/2004,West,Luke,Nature Company,KJR Item,2222.26,2525.29
1982,7/31/2004,West,Steven,The Economist,DMQ Item,798.2,1856.27
1983,7/30/2004,West,Troung,Whole Foods,HQT Item,816.15,872.89
1984,7/29/2004,West,Rhonda,Yahoo,CJK Item,4675.34,8500.61
1985,7/25/2004,West,Steven,Nature Company,YTG Item,2898.57,6740.86
1986,7/22/2004,West,Sheliadawn,Amazon.com,PNU Item,1476.11,3989.49
1987,7/21/2004,West,Chin,The Economist,KYW Item,3119.56,7254.79
